Median House Value,Median Income,House Age,Average Rooms,Average Bedrooms,Population,Average Occupancy,Latitude,Longitude
7.6400,2.5192,43.0,4.880702,1.028070,855.0,3.000000,37.73,-122.18
7.9700,2.1111,44.0,4.029412,0.875000,435.0,3.198529,37.73,-122.18
8.2400,2.4550,42.0,5.223077,1.120513,2736.0,3.507692,37.73,-122.18
9.7700,2.4028,41.0,3.896135,1.074879,1481.0,3.577295,37.74,-122.17
9.7200,2.1500,47.0,3.379562,0.978102,327.0,2.386861,37.74,-122.17
10.1600,2.4775,43.0,4.569832,1.078212,494.0,2.759777,37.74,-122.17
8.6500,2.1587,43.0,4.319648,1.087977,1231.0,3.609971,37.73,-122.17
9.0500,1.8438,35.0,4.623853,1.155963,323.0,2.963303,37.74,-122.18
10.7600,3.0298,46.0,4.560000,1.004444,749.0,3.328889,37.74,-122.17
8.4200,2.2500,46.0,4.320225,1.028090,693.0,3.893258,37.74,-122.17
8.8900,2.2467,46.0,5.940678,1.104520,1339.0,3.782486,37.74,-122.18
8.0700,4.0469,45.0,4.125000,0.950000,282.0,3.525000,37.75,-122.18
8.7100,1.3250,46.0,4.825641,1.117949,621.0,3.184615,37.75,-122.18
8.2000,2.1730,45.0,3.807692,1.003846,901.0,3.465385,37.75,-122.18
8.2800,1.9167,36.0,7.506667,1.753333,482.0,3.213333,37.75,-122.19
8.4600,2.0690,43.0,4.863850,1.093897,652.0,3.061033,37.75,-122.18
8.2100,1.7120,36.0,6.307229,1.289157,651.0,3.921687,37.75,-122.18
8.9300,2.5625,33.0,4.475524,1.073427,999.0,3.493007,37.76,-122.17
9.8300,1.9821,43.0,5.186275,1.045752,907.0,2.964052,37.75,-122.17
9.2300,2.5043,41.0,5.465217,1.178261,828.0,3.600000,37.75,-122.17
8.8800,2.3281,44.0,4.795276,0.976378,763.0,3.003937,37.75,-122.17
9.0000,1.4375,48.0,5.017192,1.117479,935.0,2.679083,37.75,-122.17
9.5500,2.5122,45.0,4.750000,1.061983,1437.0,2.969008,37.76,-122.16
9.1700,1.5625,38.0,5.097510,1.294606,1516.0,3.145228,37.75,-122.16
10.0400,3.1587,47.0,5.394595,1.140541,597.0,3.227027,37.75,-122.17
9.4800,1.8426,40.0,4.926901,1.002924,949.0,2.774854,37.76,-122.17
16.4300,4.6696,46.0,6.049669,1.016556,881.0,2.917219,37.76,-122.16
15.5500,2.4598,36.0,5.358382,1.105973,1438.0,2.770713,37.76,-122.16
19.6900,6.0749,39.0,6.751852,1.059259,763.0,2.825926,37.76,-122.15
27.9100,4.8304,27.0,6.278873,1.028169,1297.0,3.653521,37.77,-122.14
25.2800,5.5701,34.0,7.170616,1.094787,545.0,2.582938,37.76,-122.14
27.5400,5.3700,26.0,6.127580,0.921201,1222.0,2.292683,37.76,-122.13
25.0000,6.8600,33.0,8.260274,1.191781,808.0,3.689498,37.75,-122.12
32.9800,7.6923,28.0,7.284404,1.018349,329.0,3.018349,37.75,-122.12
19.5500,4.0313,36.0,6.330275,0.963303,299.0,2.743119,37.75,-122.14
25.5900,6.8323,33.0,6.603960,0.990099,579.0,2.866337,37.75,-122.14
31.1100,4.9750,30.0,8.280000,1.080000,137.0,2.740000,37.75,-122.13
33.0000,5.3602,36.0,8.258065,1.000000,229.0,2.462366,37.75,-122.13
24.8900,5.0000,41.0,6.790123,1.027778,1476.0,2.277778,37.74,-122.13
14.2900,2.9250,46.0,6.194805,1.045455,429.0,2.785714,37.75,-122.16
12.6299,3.8913,40.0,5.666667,1.003922,849.0,3.329412,37.75,-122.15
13.5800,3.2250,44.0,5.854985,1.205438,946.0,2.858006,37.75,-122.15
13.0600,3.1458,41.0,4.481675,0.931937,571.0,2.989529,37.74,-122.15
10.7900,2.5370,24.0,4.637306,1.176166,1137.0,2.945596,37.75,-122.16
11.1100,2.5568,44.0,4.570370,0.970370,378.0,2.800000,37.75,-122.16
12.2000,3.5083,43.0,5.084559,1.011029,853.0,3.136029,37.74,-122.15
11.8000,3.3125,49.0,4.698582,0.982270,764.0,2.709220,37.74,-122.15
9.5200,1.8235,40.0,4.701149,1.126437,928.0,3.555556,37.75,-122.16
9.4300,3.8047,35.0,5.015038,1.052632,406.0,3.052632,37.75,-122.16
9.2500,2.2917,34.0,4.367857,1.003571,824.0,2.942857,37.74,-122.17
9.1800,2.4962,37.0,5.324324,1.108108,835.0,3.223938,37.75,-122.17
10.9400,4.0416,43.0,5.200000,1.016949,826.0,2.800000,37.74,-122.16
12.9500,3.4844,46.0,4.876777,0.857820,567.0,2.687204,37.74,-122.16
14.3400,4.1458,52.0,5.354167,1.020833,355.0,2.465278,37.74,-122.16
9.8200,2.6250,47.0,4.963855,1.343373,533.0,3.210843,37.74,-122.16
10.3099,2.0227,44.0,5.102326,1.111628,609.0,2.832558,37.74,-122.16
27.6800,3.3333,49.0,5.436441,1.008475,576.0,2.440678,37.9,-122.29
27.0900,5.3380,52.0,5.608392,0.919580,594.0,2.076923,37.9,-122.29
24.6200,3.4732,52.0,5.962865,1.119363,870.0,2.307692,37.89,-122.29
22.4200,3.5125,38.0,4.445972,1.025540,1027.0,2.017682,37.9,-122.3
22.9100,3.1375,52.0,4.819018,1.070552,693.0,2.125767,37.89,-122.29
21.1600,2.8036,46.0,4.053333,1.072000,815.0,2.173333,37.89,-122.3
25.6100,4.5824,15.0,4.435428,1.057592,2420.0,2.111693,37.9,-122.3
20.6300,3.0208,36.0,3.902174,1.061594,518.0,1.876812,37.89,-122.3
22.1300,4.0875,52.0,4.538182,1.029091,620.0,2.254545,37.89,-122.3
20.7399,4.5268,42.0,5.045113,1.093985,551.0,2.071429,37.89,-122.33
35.0000,1.7375,37.0,3.312771,1.006494,2556.0,2.766234,37.88,-122.34
21.8200,3.1795,52.0,4.556034,1.002874,1498.0,2.152299,37.89,-122.29
21.6699,3.8672,50.0,5.334802,1.149780,523.0,2.303965,37.88,-122.29
27.0600,5.1675,52.0,6.398693,1.143791,374.0,2.444444,37.89,-122.29
26.1400,5.1696,52.0,6.115903,1.024259,1004.0,2.706199,37.89,-122.29
26.1300,4.2614,52.0,5.520958,0.994012,769.0,2.302395,37.88,-122.28
23.2200,5.0551,52.0,5.148936,0.995272,940.0,2.222222,37.89,-122.29
37.5400,5.6228,42.0,6.445312,1.070312,645.0,2.519531,37.9,-122.27
35.7300,7.8864,52.0,6.690972,0.968750,705.0,2.447917,37.9,-122.26
37.4400,7.9556,52.0,7.560000,0.992727,684.0,2.487273,37.9,-122.27
35.8800,6.1740,52.0,7.639831,1.016949,572.0,2.423729,37.9,-122.27
41.7500,6.9414,52.0,8.067194,1.067194,671.0,2.652174,37.9,-122.27
43.0500,8.8341,52.0,8.345205,1.021918,975.0,2.671233,37.89,-122.27
36.2900,7.1754,52.0,7.429487,1.051282,779.0,2.496795,37.9,-122.28
39.7000,10.0825,52.0,8.209016,1.024590,658.0,2.696721,37.9,-122.28
34.6800,4.9083,52.0,6.749254,0.979104,819.0,2.444776,37.9,-122.28
32.7100,5.7912,52.0,7.291667,1.005952,412.0,2.452381,37.89,-122.28
29.0100,4.5893,52.0,6.273713,1.105691,835.0,2.262873,37.89,-122.28
29.2000,5.4170,52.0,6.764706,1.075163,722.0,2.359477,37.89,-122.28
27.0900,4.1250,52.0,5.371663,0.971253,1085.0,2.227926,37.89,-122.28
37.1100,7.2660,52.0,7.436620,1.030986,973.0,2.740845,37.89,-122.27
33.5600,5.3989,52.0,7.272059,1.077206,723.0,2.658088,37.89,-122.27
37.1300,7.8336,37.0,6.132597,0.925414,903.0,2.494475,37.9,-122.26
34.4000,6.1593,41.0,6.215470,1.077348,356.0,1.966851,37.89,-122.25
34.2200,6.3810,52.0,6.662338,1.069264,1005.0,2.175325,37.89,-122.26
37.0900,6.6828,52.0,7.353175,1.053571,1205.0,2.390873,37.89,-122.26
35.0000,7.5385,37.0,6.666667,1.015556,987.0,2.193333,37.89,-122.25
36.8600,6.7138,42.0,6.390625,1.026786,1031.0,2.301339,37.89,-122.25
39.1800,6.2425,52.0,6.314356,1.032178,894.0,2.212871,37.88,-122.26
41.5299,5.7979,52.0,5.981432,1.087533,823.0,2.183024,37.88,-122.26
28.4900,4.2813,52.0,5.410628,1.043478,1232.0,1.983897,37.88,-122.27
28.7500,3.5417,52.0,4.613079,1.065395,669.0,1.822888,37.88,-122.27
27.2900,3.0132,44.0,4.094545,1.076364,989.0,1.798182,37.88,-122.27
25.9600,4.1429,52.0,5.377155,1.058190,1058.0,2.280172,37.88,-122.28
25.4500,4.1912,52.0,5.763285,0.966184,506.0,2.444444,37.88,-122.28
23.5600,3.9167,52.0,5.376147,0.986239,489.0,2.243119,37.88,-122.28
21.8400,3.8897,52.0,5.564433,1.092784,824.0,2.123711,37.88,-122.29
22.9199,3.1065,48.0,4.978947,1.031579,1034.0,2.176842,37.88,-122.29
19.2100,2.9926,46.0,4.458824,1.040000,920.0,2.164706,37.88,-122.29
17.9300,3.5560,52.0,4.342105,1.039474,841.0,2.213158,37.88,-122.29
18.7500,1.4750,45.0,3.306569,1.065693,749.0,5.467153,37.88,-122.3
13.8800,1.6971,52.0,4.173469,0.989796,208.0,2.122449,37.88,-122.3
15.0000,2.1705,10.0,5.030000,1.180000,228.0,2.280000,37.87,-122.3
14.0600,2.7500,50.0,3.898438,0.992188,287.0,2.242188,37.86,-122.3
12.0000,2.5682,52.0,4.500000,1.122642,218.0,2.056604,37.85,-122.29
14.4800,2.9000,46.0,4.639437,1.059155,854.0,2.405634,37.88,-122.3
14.4800,2.2208,52.0,4.565789,1.095029,1695.0,2.478070,37.87,-122.3
24.5500,3.2344,52.0,5.563953,1.093023,403.0,2.343023,37.88,-122.28
20.0000,3.5156,52.0,4.496183,1.007634,288.0,2.198473,37.87,-122.28
17.3700,1.9805,49.0,3.888676,1.051823,963.0,1.848369,37.87,-122.28
18.5600,2.6684,50.0,3.544574,1.038760,1129.0,2.187984,37.87,-122.29
18.2600,3.8750,52.0,4.387255,0.970588,386.0,1.892157,37.87,-122.29
22.7900,3.0059,52.0,4.701970,1.024631,811.0,1.997537,37.88,-122.28
22.0699,2.5430,46.0,4.477037,1.031111,1293.0,1.915556,37.87,-122.28
21.2000,2.8676,46.0,4.122970,1.034803,805.0,1.867749,37.87,-122.28
27.1400,2.1907,52.0,3.199772,1.061644,1372.0,1.566210,37.88,-122.27
26.8800,1.7778,30.0,3.447059,1.032941,862.0,2.028235,37.87,-122.27
27.7800,2.5200,37.0,4.251623,1.107143,1152.0,1.870130,37.88,-122.27
33.2500,4.2788,52.0,4.614458,1.024096,483.0,1.939759,37.88,-122.26
33.8900,2.9440,52.0,4.123909,1.054101,1558.0,2.719023,37.88,-122.26
28.7500,1.7250,52.0,3.386216,1.088427,1798.0,2.338101,37.88,-122.26
38.4600,5.2289,41.0,5.569106,1.146341,266.0,2.162602,37.87,-122.25
37.1400,2.5562,42.0,4.161137,1.101896,2184.0,5.175355,37.87,-122.25
35.0000,0.9490,52.0,2.524109,0.964361,2016.0,4.226415,37.87,-122.25
50.0000,1.1696,52.0,2.436000,0.944000,1349.0,5.396000,37.87,-122.25
17.5000,1.4012,52.0,3.105714,1.060000,3337.0,9.534286,37.87,-122.26
24.1699,1.1859,52.0,2.922023,1.051633,1721.0,1.813488,37.87,-122.26
21.6699,1.7464,35.0,3.218000,1.108000,1675.0,1.675000,37.87,-122.27
21.1300,2.8846,49.0,3.857143,1.051429,707.0,2.020000,37.87,-122.27
21.0200,2.7372,52.0,4.443804,1.005764,1424.0,2.051873,37.87,-122.27
19.6400,3.8594,52.0,4.962963,1.031746,393.0,2.079365,37.86,-122.28
19.1700,3.5625,52.0,5.348083,1.041298,828.0,2.442478,37.87,-122.28
18.2300,2.2788,52.0,4.222603,1.027397,571.0,1.955479,37.87,-122.28
17.5000,2.5370,44.0,3.561010,1.058906,1382.0,1.938289,37.87,-122.29
16.5900,2.5250,46.0,3.947040,1.009346,792.0,2.467290,37.87,-122.29
15.6900,1.9946,52.0,4.475806,1.086022,815.0,2.190860,37.86,-122.29
16.4300,2.8214,52.0,4.794798,1.060694,788.0,2.277457,37.86,-122.28
15.0000,2.6165,52.0,5.174419,1.069767,1145.0,2.662791,37.87,-122.29
15.0500,1.9483,50.0,4.413854,1.078153,1354.0,2.404973,37.86,-122.29
16.9900,1.9327,52.0,4.564045,1.011236,958.0,2.152809,37.86,-122.28
14.7400,1.9798,49.0,4.822368,1.098684,1361.0,2.238487,37.86,-122.28
15.2700,2.4167,52.0,5.002227,1.051225,1005.0,2.238307,37.85,-122.28
18.2700,2.5417,49.0,4.956522,1.050725,924.0,2.231884,37.86,-122.27
17.9300,3.3906,52.0,5.583799,1.164804,780.0,2.178771,37.86,-122.28
15.7700,2.5652,52.0,4.727987,1.086478,1582.0,2.487421,37.86,-122.28
15.3100,2.2845,41.0,3.897887,0.968310,1213.0,2.135563,37.86,-122.28
25.0000,2.6071,52.0,4.074906,1.142322,486.0,1.820225,37.86,-122.27
20.6300,3.1500,52.0,4.765714,1.062857,494.0,2.822857,37.86,-122.27
21.8800,2.6913,52.0,4.846575,1.019178,849.0,2.326027,37.86,-122.27
19.8200,1.8447,52.0,4.209854,1.063869,1127.0,2.056569,37.86,-122.27
25.3600,1.6307,35.0,2.962687,1.001148,3276.0,1.880597,37.86,-122.26
25.7399,2.9044,52.0,4.404282,1.047859,1493.0,1.880353,37.86,-122.26
28.9500,2.9405,52.0,5.558174,1.095729,1461.0,2.151694,37.86,-122.26
24.1699,3.3893,52.0,5.368030,1.122677,1253.0,2.328996,37.86,-122.26
48.9600,3.0417,48.0,4.690632,1.126362,1656.0,3.607843,37.86,-122.25
44.6200,7.0897,52.0,6.876238,0.945545,514.0,2.544554,37.86,-122.25
45.6300,5.0462,52.0,5.793220,1.077966,719.0,2.437288,37.86,-122.25
33.6800,1.7652,52.0,3.534521,0.988864,878.0,1.955457,37.86,-122.25
50.0000,7.8521,52.0,7.794393,1.051402,517.0,2.415888,37.86,-122.24
50.0000,9.3958,52.0,7.512097,0.955645,1366.0,2.754032,37.85,-122.24
37.6900,5.3794,52.0,6.861017,1.123729,1316.0,2.230508,37.86,-122.25
30.9600,3.2618,52.0,4.792053,1.017219,1508.0,1.997351,37.85,-122.26
18.2300,2.7054,52.0,5.001227,1.128834,1800.0,2.208589,37.85,-122.27
17.2700,2.2431,47.0,6.371166,1.226994,719.0,2.205521,37.85,-122.27
15.0800,1.9028,50.0,5.015686,1.176471,675.0,2.647059,37.85,-122.27
15.3600,1.5817,52.0,5.438017,1.173554,875.0,2.410468,37.85,-122.27
10.6300,2.2841,52.0,4.350649,1.077922,152.0,1.974026,37.85,-122.27
14.2300,1.3785,47.0,4.310345,0.962382,843.0,2.642633,37.85,-122.27
11.9400,2.9018,52.0,4.621212,1.098485,281.0,2.128788,37.85,-122.28
14.7900,1.7300,44.0,5.024510,0.970588,506.0,2.480392,37.85,-122.28
13.2900,2.2625,48.0,4.427039,1.038627,1054.0,2.261803,37.85,-122.28
13.2500,2.2106,35.0,4.521739,1.012077,1017.0,2.456522,37.84,-122.29
12.6899,2.6997,52.0,4.062745,1.062745,1623.0,2.121569,37.83,-122.28
14.3800,4.0018,14.0,3.586056,1.174061,3100.0,1.511458,37.84,-122.3
50.0000,7.8772,52.0,8.282548,1.049861,947.0,2.623269,37.83,-122.23
50.0000,11.8603,39.0,7.911111,0.984127,808.0,2.565079,37.82,-122.22
50.0000,13.4990,42.0,8.928358,1.000000,1018.0,3.038806,37.82,-122.22
50.0000,12.2138,52.0,9.210227,1.039773,1001.0,2.843750,37.82,-122.23
46.6099,8.1872,52.0,8.268293,1.032520,1005.0,2.723577,37.82,-122.23
50.0000,12.3804,52.0,9.122715,1.033943,1192.0,3.112272,37.82,-122.23
45.7800,5.8948,52.0,7.740088,1.083700,585.0,2.577093,37.83,-122.24
47.1600,8.1194,52.0,7.750000,0.987342,916.0,2.898734,37.83,-122.24
50.0000,8.7477,52.0,9.000000,1.134078,556.0,3.106145,37.82,-122.23
39.8600,6.1550,52.0,7.048077,0.994231,1470.0,2.826923,37.82,-122.24
34.0700,5.8830,52.0,6.216080,1.012563,1104.0,2.773869,37.82,-122.25
28.9900,5.2128,52.0,5.862934,0.996139,1242.0,2.397683,37.76,-122.23
33.5300,4.7188,52.0,7.068536,1.006231,805.0,2.507788,37.76,-122.23
33.3000,5.2915,52.0,8.123457,1.092593,378.0,2.333333,37.76,-122.23
24.1000,2.6410,52.0,5.170404,1.053812,481.0,2.156951,37.77,-122.24
18.9600,3.3214,52.0,4.825000,1.118750,409.0,2.556250,37.77,-122.23
20.6300,3.6417,52.0,4.587131,1.034853,885.0,2.372654,37.77,-122.24
21.5700,3.0160,52.0,4.673721,0.998236,1468.0,2.589065,37.77,-122.25
21.0200,3.1770,52.0,4.827907,1.023256,482.0,2.241860,37.77,-122.25
20.8800,3.4531,52.0,5.784091,1.212121,825.0,3.125000,37.77,-122.25
19.7900,4.3098,52.0,5.436709,0.993671,429.0,2.715190,37.77,-122.25
20.1300,3.3438,52.0,4.663462,1.043269,528.0,2.538462,37.78,-122.26
19.0800,2.9213,52.0,4.837963,1.106481,496.0,2.296296,37.78,-122.26
20.7900,2.6806,52.0,5.313208,1.056604,718.0,2.709434,37.78,-122.27
21.5300,3.7708,52.0,4.611321,0.996226,630.0,2.377358,37.78,-122.27
21.2900,3.9444,45.0,4.087413,0.919580,723.0,2.527972,37.78,-122.27
29.2700,5.2601,13.0,4.156379,1.100823,959.0,1.973251,37.78,-122.27
27.5000,2.5444,30.0,4.847953,1.016374,3668.0,4.290058,37.79,-122.28
20.0000,2.6447,42.0,5.740845,1.036620,2037.0,5.738028,37.77,-122.3
10.2200,1.9427,42.0,4.136667,1.030000,821.0,2.736667,37.78,-122.29
22.0800,2.9688,52.0,4.230548,1.046110,870.0,2.507205,37.77,-122.28
24.2800,3.7500,27.0,4.137681,1.110766,1901.0,1.967909,37.77,-122.28
26.5400,5.1702,18.0,4.333333,1.150830,1243.0,1.874811,37.76,-122.29
21.9000,2.5139,50.0,4.547401,0.935780,730.0,2.232416,37.78,-122.28
28.2100,2.9732,52.0,5.585284,1.170569,793.0,2.652174,37.77,-122.26
37.2000,5.5336,52.0,5.188940,0.894009,1033.0,2.380184,37.77,-122.27
22.5800,4.1666,52.0,4.768595,1.038567,872.0,2.402204,37.77,-122.27
22.0800,2.7115,52.0,3.741794,1.052516,849.0,1.857768,37.77,-122.27
23.4500,3.3269,52.0,4.610039,1.079151,1121.0,2.164093,37.77,-122.27
25.4199,3.2685,52.0,4.844944,1.029213,872.0,1.959551,37.77,-122.25
35.1800,4.7778,52.0,5.269360,1.060606,637.0,2.144781,37.77,-122.26
27.5000,4.2260,52.0,5.011765,1.091176,663.0,1.950000,37.77,-122.26
40.5400,3.3571,52.0,7.034884,0.976744,411.0,2.389535,37.77,-122.26
22.8100,2.9899,52.0,5.077482,1.075061,915.0,2.215496,37.77,-122.26
23.4000,2.8750,52.0,3.874214,1.004193,921.0,1.930818,37.77,-122.26
16.2500,2.3882,43.0,3.590226,1.067669,585.0,2.199248,37.77,-122.24
24.3400,2.9750,43.0,4.111111,1.054131,2086.0,1.981007,37.77,-122.25
27.3800,5.1039,52.0,5.628037,1.013084,1303.0,2.435514,37.76,-122.23
24.8500,4.1458,52.0,5.960227,1.051136,374.0,2.125000,37.76,-122.23
24.4000,3.4762,52.0,5.305085,1.093220,979.0,2.074153,37.76,-122.24
24.0899,2.6833,52.0,4.139013,1.056054,827.0,1.854260,37.76,-122.24
30.6300,5.7500,52.0,6.739130,0.972332,658.0,2.600791,37.76,-122.23
24.0000,3.9632,50.0,5.753731,1.078358,654.0,2.440299,37.75,-122.23
28.6600,4.8711,27.0,5.082811,0.944793,1499.0,1.880803,37.75,-122.24
26.6700,3.0718,52.0,5.068966,1.113027,1128.0,2.160920,37.76,-122.24
22.9800,3.6719,49.0,4.934959,1.067073,1110.0,2.256098,37.76,-122.24
22.9300,4.6094,52.0,6.185542,1.050602,1119.0,2.696386,37.76,-122.24
22.8399,4.5213,21.0,5.693117,1.011336,2930.0,2.372470,37.73,-122.24
20.6199,4.4562,25.0,4.907692,0.935897,897.0,2.300000,37.74,-122.25
35.0700,7.6110,5.0,6.855776,1.061442,7427.0,2.732524,37.72,-122.24
23.1000,3.2689,31.0,4.409299,1.051067,2973.0,2.266006,37.73,-122.27
25.2900,3.5670,52.0,4.550633,1.025316,1340.0,2.120253,37.76,-122.25
35.3900,3.6875,28.0,4.655660,1.047170,2974.0,2.004043,37.74,-122.27
29.1700,4.7695,23.0,4.933970,1.103388,2690.0,2.337098,37.77,-122.27
10.0000,3.1972,20.0,3.546012,1.119632,583.0,1.788344,37.75,-122.28
34.1600,7.2634,12.0,7.133034,1.018934,5781.0,2.880419,37.77,-122.06
41.2500,7.0568,5.0,7.023438,0.912109,1738.0,3.394531,37.73,-122.06
24.8600,4.6350,36.0,6.693762,1.077505,1478.0,2.793951,37.71,-122.06
25.4900,5.3015,40.0,6.696296,1.118519,746.0,2.762963,37.71,-122.07
24.1500,4.9801,36.0,6.327473,1.054945,1235.0,2.714286,37.71,-122.07
29.5200,5.4833,26.0,6.619835,0.985537,1411.0,2.915289,37.72,-122.07
34.0400,6.1870,31.0,7.420345,1.019194,1368.0,2.625720,37.72,-122.08
27.4700,5.6194,32.0,6.746594,1.002725,1048.0,2.855586,37.72,-122.08
23.8600,5.4639,35.0,6.057534,0.958904,1004.0,2.750685,37.71,-122.08
26.6400,5.1498,35.0,7.256131,1.054496,1086.0,2.959128,37.71,-122.09
33.0200,5.8381,30.0,7.425714,1.045714,922.0,2.634286,37.72,-122.1
20.6800,4.6500,36.0,5.578755,1.006105,1950.0,2.380952,37.71,-122.11
20.9200,4.3819,25.0,4.996639,1.045378,1413.0,2.374790,37.7,-122.1
19.5800,3.7222,30.0,5.484155,1.100352,1444.0,2.542254,37.69,-122.1
25.3500,5.2855,31.0,6.851301,1.048327,749.0,2.784387,37.71,-122.09
24.1800,4.3375,31.0,6.240122,1.021277,867.0,2.635258,37.7,-122.09
25.2500,5.2131,27.0,6.512077,1.036715,2723.0,2.630918,37.71,-122.1
26.3900,6.0050,30.0,6.657795,1.022814,731.0,2.779468,37.7,-122.09
22.7000,5.0519,38.0,5.524917,0.980066,781.0,2.594684,37.71,-122.08
22.0900,4.8237,38.0,5.699387,1.007669,1784.0,2.736196,37.71,-122.08
25.9300,5.2497,32.0,6.629268,1.090244,1156.0,2.819512,37.7,-122.08
23.2500,4.1250,39.0,5.126354,0.981949,645.0,2.328520,37.7,-122.07
23.1599,4.6005,37.0,6.009524,0.984127,821.0,2.606349,37.7,-122.06
20.9400,3.5187,33.0,5.072727,1.025974,1912.0,2.483117,37.7,-122.06
22.3200,3.0000,32.0,4.899135,1.060519,1487.0,2.142651,37.7,-122.07
20.9900,3.4934,25.0,4.791549,1.067606,1645.0,2.316901,37.7,-122.08
20.8199,2.9861,33.0,4.198858,1.053283,2239.0,2.130352,37.7,-122.09
20.3799,2.5362,29.0,4.173913,1.119565,1021.0,1.849638,37.69,-122.07
19.5700,3.3021,36.0,5.032120,1.068522,1105.0,2.366167,37.69,-122.08
19.0500,3.0964,31.0,4.566795,1.010811,2999.0,2.315830,37.69,-122.07
18.1000,2.8512,43.0,5.545775,1.140845,740.0,2.605634,37.69,-122.08
18.4900,3.3478,42.0,5.795082,1.122951,629.0,2.577869,37.69,-122.08
19.0800,2.3958,37.0,4.136585,0.985366,314.0,1.531707,37.68,-122.08
24.2200,3.5295,15.0,4.567365,1.025449,1479.0,2.214072,37.68,-122.08
18.8300,4.8036,20.0,5.370000,1.021250,1732.0,2.165000,37.69,-122.09
18.3500,3.8510,52.0,5.269091,1.012727,1338.0,2.432727,37.74,-122.15
20.4199,4.0662,52.0,5.578125,1.046875,440.0,2.291667,37.74,-122.14
25.1900,4.6041,51.0,6.664122,1.025445,922.0,2.346056,37.73,-122.14
18.7500,2.2000,49.0,5.187500,1.097222,611.0,2.121528,37.74,-122.15
19.8200,4.1163,52.0,5.485437,1.009709,994.0,2.412621,37.73,-122.16
21.9000,3.9500,52.0,6.060870,0.969565,545.0,2.369565,37.74,-122.15
27.5000,4.9135,52.0,7.188811,0.902098,317.0,2.216783,37.73,-122.15
24.5400,2.8355,45.0,5.105978,1.112772,1573.0,2.137228,37.73,-122.15
17.7500,3.2500,46.0,4.972414,1.080460,925.0,2.126437,37.73,-122.17
17.1600,2.8301,49.0,4.412987,1.059740,768.0,1.994805,37.73,-122.16
18.3300,3.7159,52.0,5.325342,0.989726,620.0,2.123288,37.73,-122.17
17.5000,2.5625,52.0,5.381643,0.995169,425.0,2.053140,37.73,-122.16
15.6700,3.8047,45.0,4.911475,1.026230,1003.0,3.288525,37.72,-122.18
15.7500,3.3750,45.0,5.377778,1.088889,519.0,3.844444,37.71,-122.18
17.9800,3.2440,38.0,4.494949,1.010101,481.0,2.429293,37.71,-122.17
20.5500,4.0268,36.0,5.084778,1.026975,1209.0,2.329480,37.7,-122.18
17.8900,3.3906,35.0,4.880000,1.055238,1398.0,2.662857,37.7,-122.18
26.2500,5.5461,36.0,6.224138,1.189655,158.0,2.724138,37.71,-122.19
16.5000,3.3710,42.0,4.530120,0.992470,1817.0,2.736446,37.72,-122.17
15.9700,3.5313,46.0,4.737024,0.982699,766.0,2.650519,37.72,-122.17
15.8300,3.6630,5.0,5.158537,1.213415,814.0,2.481707,37.72,-122.17
14.4800,2.8750,38.0,4.213389,1.025105,618.0,2.585774,37.72,-122.16
16.6300,4.0202,43.0,4.794677,1.031686,2139.0,2.711027,37.72,-122.17
19.1000,4.5553,37.0,5.956522,0.956522,632.0,2.498024,37.71,-122.16
17.5000,3.4643,36.0,4.970149,0.985075,366.0,2.731343,37.71,-122.16
13.7500,3.3431,10.0,4.595876,1.239175,877.0,1.808247,37.72,-122.16
14.1700,2.1898,28.0,3.865620,1.024433,830.0,1.448517,37.73,-122.15
21.0900,2.9097,31.0,4.263852,0.981530,739.0,1.949868,37.72,-122.15
19.8300,3.3750,47.0,4.473684,0.943609,540.0,2.030075,37.72,-122.15
15.7400,2.8125,29.0,4.333680,1.088358,2024.0,2.103950,37.72,-122.15
26.4700,5.0000,52.0,6.059880,0.958084,823.0,2.464072,37.73,-122.14
21.8400,3.0673,38.0,4.881020,1.116147,711.0,2.014164,37.73,-122.14
23.5100,3.8125,43.0,6.152174,1.059783,931.0,2.529891,37.73,-122.14
34.1800,6.9096,33.0,7.392593,0.992593,686.0,2.540741,37.73,-122.13
36.7300,7.9120,26.0,7.209068,0.992443,1030.0,2.594458,37.72,-122.13
24.3500,3.8393,35.0,5.568878,0.977041,976.0,2.489796,37.72,-122.13
16.7900,4.0000,35.0,4.938095,0.985714,552.0,2.628571,37.71,-122.12
37.1200,6.5095,25.0,6.631579,0.894737,340.0,1.988304,37.72,-122.13
21.8900,3.5156,39.0,5.954545,1.000000,288.0,2.181818,37.72,-122.14
20.2700,2.9830,45.0,5.633065,1.020161,555.0,2.237903,37.72,-122.14
18.6200,3.5240,45.0,5.213964,1.015766,1006.0,2.265766,37.72,-122.13
18.8900,3.1103,44.0,4.661850,0.979769,776.0,2.242775,37.71,-122.13
18.0000,3.5781,44.0,5.262963,1.103704,609.0,2.255556,37.71,-122.13
20.2700,3.1682,18.0,4.273669,1.128698,2441.0,1.805473,37.71,-122.15
18.1700,2.6101,27.0,3.921420,1.097592,1364.0,1.728771,37.71,-122.14
16.6800,3.6932,18.0,3.740421,0.964559,2197.0,2.104406,37.71,-122.14
18.3700,3.4583,43.0,5.599265,1.023897,1333.0,2.450368,37.7,-122.13
21.8000,3.9032,19.0,5.001422,1.009957,1810.0,2.574680,37.7,-122.13
19.1500,4.0208,36.0,5.453552,0.972678,531.0,2.901639,37.71,-122.15
